time,id,x,y,angle,speed,lane
5.2,carflowV2I_0.0,640.52,8.0,270.0,5.2,0
5.2,carflowV2I_1.0,893.62,8.0,270.0,5.2,0
5.2,carflowV2I_2.0,880.79,4.8,270.0,1.3,1
5.2,carflowV2I_3.0,735.32,1.6,270.0,5.2,2
5.3,carflow0_0.0,337.11,12.0,90.0,5.3,3
5.3,carflow0_1.0,323.31,15.2,90.0,5.3,4
5.3,carflow1_0.0,267.81,18.4,90.0,5.3,5
5.3,carflow1_1.0,235.21,18.4,90.0,5.3,5
5.3,carflow2_0.0,587.99,8.0,270.0,5.3,0
5.3,carflow2_1.0,599.09,8.0,270.0,5.3,0
5.3,carflow3_0.0,946.19,8.0,270.0,5.3,0
5.3,carflow3_1.0,954.81,8.0,270.0,5.21,0
5.3,carflow4_0.0,742.59,8.0,270.0,5.3,0
5.3,carflow4_1.0,769.09,8.0,270.0,5.3,0
5.3,carflow5_0.0,640.39,4.8,270.0,5.3,1
5.3,carflow5_1.0,651.59,4.8,270.0,5.3,1
5.3,carflow6_0.0,677.49,4.8,270.0,4.93,1
5.3,carflow6_1.0,690.09,4.8,270.0,5.3,1
5.3,carflow7_0.0,666.79,4.8,270.0,5.3,1
5.3,carflow7_1.0,701.75,4.8,270.0,1.4,1
5.3,carflowV2I_0.0,639.99,8.0,270.0,5.3,0
5.3,carflowV2I_1.0,893.09,8.0,270.0,5.3,0
5.3,carflowV2I_2.0,880.65,4.8,270.0,1.4,1
5.3,carflowV2I_3.0,734.79,1.6,270.0,5.3,2
5.4,carflow0_0.0,337.65,12.0,90.0,5.4,3
5.4,carflow0_1.0,323.85,15.2,90.0,5.4,4
5.4,carflow1_0.0,268.35,18.4,90.0,5.4,5
5.4,carflow1_1.0,235.75,18.4,90.0,5.4,5
5.4,carflow2_0.0,587.45,8.0,270.0,5.4,0
5.4,carflow2_1.0,598.55,8.0,270.0,5.4,0
5.4,carflow3_0.0,945.65,8.0,270.0,5.4,0
5.4,carflow3_1.0,954.28,8.0,270.0,5.28,0
5.4,carflow4_0.0,742.05,8.0,270.0,5.4,0
5.4,carflow4_1.0,768.55,8.0,270.0,5.4,0
5.4,carflow5_0.0,639.85,4.8,270.0,5.4,1
5.4,carflow5_1.0,651.05,4.8,270.0,5.4,1
5.4,carflow6_0.0,676.99,4.8,270.0,5.0,1
5.4,carflow6_1.0,689.55,4.8,270.0,5.4,1
5.4,carflow7_0.0,666.25,4.8,270.0,5.4,1
5.4,carflow7_1.0,701.6,4.8,270.0,1.5,1
5.4,carflowV2I_0.0,639.45,8.0,270.0,5.4,0
5.4,carflowV2I_1.0,892.55,8.0,270.0,5.4,0
5.4,carflowV2I_2.0,880.5,4.8,270.0,1.5,1
5.4,carflowV2I_3.0,734.25,1.6,270.0,5.4,2
5.5,carflow0_0.0,338.2,12.0,90.0,5.5,3
5.5,carflow0_1.0,324.4,15.2,90.0,5.5,4
5.5,carflow1_0.0,268.9,18.4,90.0,5.5,5
5.5,carflow1_1.0,236.3,18.4,90.0,5.5,5
5.5,carflow2_0.0,586.9,8.0,270.0,5.5,0
5.5,carflow2_1.0,598.0,8.0,270.0,5.5,0
5.5,carflow3_0.0,945.1,8.0,270.0,5.5,0
5.5,carflow3_1.0,953.75,8.0,270.0,5.35,0
5.5,carflow4_0.0,741.5,8.0,270.0,5.5,0
5.5,carflow4_1.0,768.0,8.0,270.0,5.5,0
5.5,carflow5_0.0,639.3,4.8,270.0,5.5,1
5.5,carflow5_1.0,650.5,4.8,270.0,5.5,1
5.5,carflow6_0.0,676.48,4.8,270.0,5.07,1
5.5,carflow6_1.0,689.0,4.8,270.0,5.5,1
5.5,carflow7_0.0,665.7,4.8,270.0,5.5,1
5.5,carflow7_1.0,701.44,4.8,270.0,1.6,1
5.5,carflowV2I_0.0,638.9,8.0,270.0,5.5,0
5.5,carflowV2I_1.0,892.0,8.0,270.0,5.5,0
5.5,carflowV2I_2.0,880.34,4.8,270.0,1.6,1
5.5,carflowV2I_3.0,733.7,1.6,270.0,5.5,2
5.6,carflow0_0.0,338.76,12.0,90.0,5.6,3
5.6,carflow0_1.0,324.96,15.2,90.0,5.6,4
5.6,carflow1_0.0,269.46,18.4,90.0,5.6,5
5.6,carflow1_1.0,236.86,18.4,90.0,5.6,5
