time,id,x,y,angle,speed,lane
5.5,carflow5_0.0,185.71,8.0,270.0,5.83,5
5.5,carflow5_1.0,163.44,8.0,270.0,10.92,5
5.6,carflow0_0.0,14.43,-8.0,90.0,5.89,0
5.6,carflow0_1.0,37.2,-8.0,90.0,10.97,0
5.6,carflow1_0.0,14.87,-4.8,90.0,5.88,1
5.6,carflow1_1.0,38.9,-4.8,90.0,11.43,1
5.6,carflow2_0.0,14.43,-1.6,90.0,5.78,2
5.6,carflow2_1.0,39.1,-1.6,90.0,11.42,2
5.6,carflow3_0.0,184.98,1.6,270.0,6.11,3
5.6,carflow3_1.0,162.71,1.6,270.0,11.02,3
5.6,carflow4_0.0,185.14,4.8,270.0,6.02,4
5.6,carflow4_1.0,161.21,4.8,270.0,11.5,4
5.6,carflow5_0.0,185.11,8.0,270.0,5.96,5
5.6,carflow5_1.0,162.33,8.0,270.0,11.12,5
5.7,carflow0_0.0,15.05,-8.0,90.0,6.14,0
5.7,carflow0_1.0,38.32,-8.0,90.0,11.18,0
5.7,carflow1_0.0,15.48,-4.8,90.0,6.12,1
5.7,carflow1_1.0,40.07,-4.8,90.0,11.67,1
5.7,carflow2_0.0,15.03,-1.6,90.0,5.95,2
5.7,carflow2_1.0,40.26,-1.6,90.0,11.6,2
5.7,carflow3_0.0,184.35,1.6,270.0,6.3,3
5.7,carflow3_1.0,161.6,1.6,270.0,11.16,3
5.7,carflow4_0.0,184.51,4.8,270.0,6.26,4
5.7,carflow4_1.0,160.04,4.8,270.0,11.75,4
5.7,carflow5_0.0,184.49,8.0,270.0,6.19,5
5.7,carflow5_1.0,161.19,8.0,270.0,11.36,5
5.8,carflow0_0.0,15.67,-8.0,90.0,6.29,0
5.8,carflow0_1.0,39.46,-8.0,90.0,11.36,0
5.8,carflow1_0.0,16.12,-4.8,90.0,6.34,1
5.8,carflow1_1.0,41.25,-4.8,90.0,11.82,1
5.8,carflow2_0.0,15.64,-1.6,90.0,6.18,2
5.8,carflow2_1.0,41.44,-1.6,90.0,11.82,2
5.8,carflow3_0.0,183.7,1.6,270.0,6.54,3
5.8,carflow3_1.0,160.47,1.6,270.0,11.29,3
5.8,carflow4_0.0,183.86,4.8,270.0,6.49,4
5.8,carflow4_1.0,158.85,4.8,270.0,11.89,4
5.8,carflow5_0.0,183.85,8.0,270.0,6.44,5
5.8,carflow5_1.0,160.03,8.0,270.0,11.62,5
5.9,carflow0_0.0,16.32,-8.0,90.0,6.44,0
5.9,carflow0_1.0,40.61,-8.0,90.0,11.52,0
5.9,carflow1_0.0,16.77,-4.8,90.0,6.53,1
5.9,carflow1_1.0,42.46,-4.8,90.0,12.06,1
5.9,carflow2_0.0,16.29,-1.6,90.0,6.43,2
5.9,carflow2_1.0,42.64,-1.6,90.0,12.06,2
5.9,carflow3_0.0,183.02,1.6,270.0,6.79,3
5.9,carflow3_1.0,159.32,1.6,270.0,11.49,3
5.9,carflow4_0.0,183.19,4.8,270.0,6.72,4
5.9,carflow4_1.0,157.64,4.8,270.0,12.1,4
5.9,carflow5_0.0,183.19,8.0,270.0,6.57,5
5.9,carflow5_1.0,158.85,8.0,270.0,11.79,5
6.0,carflow0_0.0,16.98,-8.0,90.0,6.65,0
6.0,carflow0_1.0,41.78,-8.0,90.0,11.71,0
6.0,carflow1_0.0,17.44,-4.8,90.0,6.69,1
6.0,carflow1_1.0,43.68,-4.8,90.0,12.24,1
6.0,carflow2_0.0,16.95,-1.6,90.0,6.66,2
6.0,carflow2_1.0,43.87,-1.6,90.0,12.31,2
6.0,carflow3_0.0,182.32,1.6,270.0,6.96,3
6.0,carflow3_1.0,158.15,1.6,270.0,11.69,3
6.0,carflow4_0.0,182.5,4.8,270.0,6.89,4
6.0,carflow4_1.0,156.41,4.8,270.0,12.25,4
6.0,carflow5_0.0,182.51,8.0,270.0,6.77,5
6.0,carflow5_1.0,157.65,8.0,270.0,11.95,5
6.1,carflow0_0.0,17.67,-8.0,90.0,6.86,0
6.1,carflow0_1.0,42.97,-8.0,90.0,11.9,0
6.1,carflow1_0.0,18.12,-4.8,90.0,6.86,1
6.1,carflow1_1.0,44.93,-4.8,90.0,12.45,1
6.1,carflow2_0.0,17.64,-1.6,90.0,6.88,2
6.1,carflow2_1.0,45.12,-1.6,90.0,12.48,2
6.1,carflow3_0.0,181.6,1.6,270.0,7.18,3
6.1,carflow3_1.0,156.97,1.6,270.0,11.84,3
6.1,carflow4_0.0,181.79,4.8,270.0,7.07,4
6.1,carflow4_1.0,155.17,4.8,270.0,12.42,4
6.1,carflow5_0.0,181.81,8.0,270.0,7.02,5
6.1,carflow5_1.0,156.44,8.0,270.0,12.11,5
6.2,carflow0_0.0,18.37,-8.0,90.0,6.99,0
6.2,carflow0_1.0,44.18,-8.0,90.0,12.12,0
6.2,carflow1_0.0,18.82,-4.8,90.0,7.0,1
6.2,carflow1_1.0,46.19,-4.8,90.0,12.65,1
6.2,carflow2_0.0,18.34,-1.6,90.0,7.05,2
6.2,carflow2_1.0,46.39,-1.6,90.0,12.63,2
6.2,carflow3_0.0,180.87,1.6,270.0,7.34,3
6.2,carflow3_1.0,155.77,1.6,270.0,12.02,3
6.2,carflow4_0.0,181.07,4.8,270.0,7.24,4
6.2,carflow4_1.0,153.91,4.8,270.0,12.6,4
6.2,carflow5_0.0,181.09,8.0,270.0,7.19,5
6.2,carflow5_1.0,155.21,8.0,270.0,12.36,5
6.3,carflow0_0.0,19.08,-8.0,90.0,7.13,0
6.3,carflow0_1.0,45.41,-8.0,90.0,12.27,0
6.3,carflow1_0.0,19.54,-4.8,90.0,7.2,1
6.3,carflow1_1.0,47.48,-4.8,90.0,12.87,1
6.3,carflow2_0.0,19.07,-1.6,90.0,7.26,2
6.3,carflow2_1.0,47.67,-1.6,90.0,12.85,2
6.3,carflow3_0.0,180.12,1.6,270.0,7.51,3
6.3,carflow3_1.0,154.54,1.6,270.0,12.26,3
6.3,carflow4_0.0,180.32,4.8,270.0,7.5,4
