time,id,x,y,angle,speed,lane
12.8,carflowV2I_0.0,38.63,-1.6,90.0,11.63,2
12.8,carflowV2I_1.0,138.83,-1.6,90.0,14.29,2
12.8,carflowV2I_2.0,880.12,1.6,270.0,11.53,3
12.8,carflowV2I_3.0,936.69,4.8,270.0,14.42,4
12.9,carflow0_0.0,83.06,-8.0,90.0,12.91,0
12.9,carflow0_1.0,113.95,-8.0,90.0,12.18,0
12.9,carflow1_0.0,101.57,-4.8,90.0,11.82,1
12.9,carflow1_1.0,73.42,-4.8,90.0,14.19,1
12.9,carflow2_0.0,902.22,4.8,270.0,13.01,4
12.9,carflow2_1.0,856.52,4.8,270.0,14.66,4
12.9,carflow3_0.0,895.26,8.0,270.0,15.03,5
12.9,carflow3_1.0,862.23,8.0,270.0,13.95,5
12.9,carflowV2I_0.0,39.81,-1.6,90.0,11.85,2
12.9,carflowV2I_1.0,140.25,-1.6,90.0,14.19,2
12.9,carflowV2I_2.0,878.97,1.6,270.0,11.45,3
12.9,carflowV2I_3.0,935.25,4.8,270.0,14.41,4
13.0,carflow0_0.0,84.35,-8.0,90.0,12.92,0
13.0,carflow0_1.0,115.17,-8.0,90.0,12.24,0
13.0,carflow1_0.0,102.75,-4.8,90.0,11.82,1
13.0,carflow1_1.0,74.82,-4.8,90.0,14.02,1
13.0,carflow2_0.0,900.92,4.8,270.0,13.0,4
13.0,carflow2_1.0,855.05,4.8,270.0,14.68,4
13.0,carflow3_0.0,893.77,8.0,270.0,14.92,5
13.0,carflow3_1.0,860.83,8.0,270.0,13.95,5
13.0,carflowV2I_0.0,41.02,-1.6,90.0,12.07,2
13.0,carflowV2I_1.0,141.67,-1.6,90.0,14.19,2
13.0,carflowV2I_2.0,877.82,1.6,270.0,11.53,3
13.0,carflowV2I_3.0,933.81,4.8,270.0,14.42,4
13.1,carflow0_0.0,85.64,-8.0,90.0,12.92,0
13.1,carflow0_1.0,116.4,-8.0,90.0,12.29,0
13.1,carflow1_0.0,103.93,-4.8,90.0,11.81,1
13.1,carflow1_1.0,76.22,-4.8,90.0,14.02,1
13.1,carflow2_0.0,899.62,4.8,270.0,12.99,4
13.1,carflow2_1.0,853.58,4.8,270.0,14.68,4
13.1,carflow3_0.0,892.27,8.0,270.0,14.98,5
13.1,carflow3_1.0,859.43,8.0,270.0,14.02,5
13.1,carflowV2I_0.0,42.24,-1.6,90.0,12.21,2
13.1,carflowV2I_1.0,143.09,-1.6,90.0,14.2,2
13.1,carflowV2I_2.0,876.67,1.6,270.0,11.46,3
13.1,carflowV2I_3.0,932.36,4.8,270.0,14.42,4
13.2,carflow0_0.0,86.94,-8.0,90.0,13.02,0
13.2,carflow0_1.0,117.62,-8.0,90.0,12.24,0
13.2,carflow1_0.0,105.11,-4.8,90.0,11.81,1
13.2,carflow1_1.0,77.61,-4.8,90.0,13.89,1
13.2,carflow2_0.0,898.32,4.8,270.0,12.96,4
13.2,carflow2_1.0,852.12,4.8,270.0,14.63,4
13.2,carflow3_0.0,890.77,8.0,270.0,15.01,5
13.2,carflow3_1.0,858.03,8.0,270.0,13.99,5
13.2,carflowV2I_0.0,43.47,-1.6,90.0,12.35,2
13.2,carflowV2I_1.0,144.51,-1.6,90.0,14.19,2
13.2,carflowV2I_2.0,875.52,1.6,270.0,11.52,3
13.2,carflowV2I_3.0,930.92,4.8,270.0,14.45,4
13.3,carflow0_0.0,88.24,-8.0,90.0,12.95,0
13.3,carflow0_1.0,118.85,-8.0,90.0,12.28,0
13.3,carflow1_0.0,106.29,-4.8,90.0,11.8,1
13.3,carflow1_1.0,79.01,-4.8,90.0,13.95,1
13.3,carflow2_0.0,897.02,4.8,270.0,12.98,4
13.3,carflow2_1.0,850.65,4.8,270.0,14.72,4
13.3,carflow3_0.0,889.27,8.0,270.0,14.96,5
13.3,carflow3_1.0,856.63,8.0,270.0,13.97,5
13.3,carflowV2I_0.0,44.72,-1.6,90.0,12.49,2
13.3,carflowV2I_1.0,145.93,-1.6,90.0,14.24,2
13.3,carflowV2I_2.0,874.37,1.6,270.0,11.5,3
13.3,carflowV2I_3.0,929.47,4.8,270.0,14.49,4
13.4,carflow0_0.0,89.54,-8.0,90.0,13.01,0
13.4,carflow0_1.0,120.07,-8.0,90.0,12.2,0
13.4,carflow1_0.0,107.47,-4.8,90.0,11.8,1
13.4,carflow1_1.0,80.39,-4.8,90.0,13.85,1
13.4,carflow2_0.0,895.73,4.8,270.0,13.0,4
13.4,carflow2_1.0,849.17,4.8,270.0,14.71,4
13.4,carflow3_0.0,887.77,8.0,270.0,14.95,5
13.4,carflow3_1.0,855.23,8.0,270.0,13.98,5
13.4,carflowV2I_0.0,46.0,-1.6,90.0,12.74,2
13.4,carflowV2I_1.0,147.35,-1.6,90.0,14.22,2
13.4,carflowV2I_2.0,873.22,1.6,270.0,11.48,3
13.4,carflowV2I_3.0,928.02,4.8,270.0,14.47,4
13.5,carflow0_0.0,90.83,-8.0,90.0,12.96,0
13.5,carflow0_1.0,121.3,-8.0,90.0,12.28,0
13.5,carflow1_0.0,108.65,-4.8,90.0,11.82,1
13.5,carflow1_1.0,81.77,-4.8,90.0,13.77,1
13.5,carflow2_0.0,894.43,4.8,270.0,12.96,4
13.5,carflow2_1.0,847.7,4.8,270.0,14.71,4
