time,id,x,y,angle,speed,lane
8.4,carflow3_1.0,732.5,4.8,270.0,8.4,1
8.4,carflowV2I_0.0,399.3,12.0,90.0,8.4,3
8.4,carflowV2I_1.0,363.8,15.2,90.0,8.4,4
8.4,carflowV2I_2.0,816.95,4.8,270.0,3.0,1
8.4,carflowV2I_3.0,569.7,4.8,270.0,8.4,1
8.5,carflow0_0.0,337.05,15.2,90.0,8.5,4
8.5,carflow0_1.0,297.65,15.2,90.0,8.5,4
8.5,carflow1_0.0,668.35,8.0,270.0,8.5,0
8.5,carflow1_1.0,697.75,8.0,270.0,8.5,0
8.5,carflow2_0.0,781.75,4.8,270.0,8.5,1
8.5,carflow2_1.0,793.45,4.8,270.0,8.5,1
8.5,carflow3_0.0,708.45,4.8,270.0,8.5,1
8.5,carflow3_1.0,731.65,4.8,270.0,8.5,1
8.5,carflowV2I_0.0,400.15,12.0,90.0,8.5,3
8.5,carflowV2I_1.0,364.65,15.2,90.0,8.5,4
8.5,carflowV2I_2.0,816.64,4.8,270.0,3.1,1
8.5,carflowV2I_3.0,568.85,4.8,270.0,8.5,1
8.6,carflow0_0.0,337.91,15.2,90.0,8.6,4
8.6,carflow0_1.0,298.51,15.2,90.0,8.6,4
8.6,carflow1_0.0,667.49,8.0,270.0,8.6,0
8.6,carflow1_1.0,696.89,8.0,270.0,8.6,0
8.6,carflow2_0.0,780.89,4.8,270.0,8.6,1
8.6,carflow2_1.0,792.59,4.8,270.0,8.6,1
8.6,carflow3_0.0,707.59,4.8,270.0,8.6,1
8.6,carflow3_1.0,730.79,4.8,270.0,8.6,1
8.6,carflowV2I_0.0,401.01,12.0,90.0,8.6,3
8.6,carflowV2I_1.0,365.51,15.2,90.0,8.6,4
8.6,carflowV2I_2.0,816.32,4.8,270.0,3.2,1
8.6,carflowV2I_3.0,567.99,4.8,270.0,8.6,1
8.7,carflow0_0.0,338.78,15.2,90.0,8.7,4
8.7,carflow0_1.0,299.38,15.2,90.0,8.7,4
8.7,carflow1_0.0,666.62,8.0,270.0,8.7,0
8.7,carflow1_1.0,696.02,8.0,270.0,8.7,0
8.7,carflow2_0.0,780.02,4.8,270.0,8.7,1
8.7,carflow2_1.0,791.72,4.8,270.0,8.7,1
8.7,carflow3_0.0,706.72,4.8,270.0,8.7,1
8.7,carflow3_1.0,729.92,4.8,270.0,8.7,1
8.7,carflowV2I_0.0,401.88,12.0,90.0,8.7,3
8.7,carflowV2I_1.0,366.38,15.2,90.0,8.7,4
8.7,carflowV2I_2.0,815.99,4.8,270.0,3.3,1
8.7,carflowV2I_3.0,567.12,4.8,270.0,8.7,1
8.8,carflow0_0.0,339.66,15.2,90.0,8.8,4
8.8,carflow0_1.0,300.26,15.2,90.0,8.8,4
8.8,carflow1_0.0,665.74,8.0,270.0,8.8,0
8.8,carflow1_1.0,695.14,8.0,270.0,8.8,0
8.8,carflow2_0.0,779.14,4.8,270.0,8.8,1
8.8,carflow2_1.0,790.84,4.8,270.0,8.8,1
8.8,carflow3_0.0,705.84,4.8,270.0,8.8,1
8.8,carflow3_1.0,729.04,4.8,270.0,8.8,1
8.8,carflowV2I_0.0,402.76,12.0,90.0,8.8,3
8.8,carflowV2I_1.0,367.26,15.2,90.0,8.8,4
8.8,carflowV2I_2.0,815.65,4.8,270.0,3.4,1
8.8,carflowV2I_3.0,566.24,4.8,270.0,8.8,1
8.9,carflow0_0.0,340.55,15.2,90.0,8.9,4
8.9,carflow0_1.0,301.15,15.2,90.0,8.9,4
8.9,carflow1_0.0,664.85,8.0,270.0,8.9,0
8.9,carflow1_1.0,694.25,8.0,270.0,8.9,0
8.9,carflow2_0.0,778.25,4.8,270.0,8.9,1
8.9,carflow2_1.0,789.95,4.8,270.0,8.9,1
8.9,carflow3_0.0,704.95,4.8,270.0,8.9,1
8.9,carflow3_1.0,728.15,4.8,270.0,8.9,1
8.9,carflowV2I_0.0,403.65,12.0,90.0,8.9,3
8.9,carflowV2I_1.0,368.15,15.2,90.0,8.9,4
8.9,carflowV2I_2.0,815.3,4.8,270.0,3.5,1
8.9,carflowV2I_3.0,565.35,4.8,270.0,8.9,1
9.0,carflow0_0.0,341.45,15.2,90.0,9.0,4
9.0,carflow0_1.0,302.05,15.2,90.0,9.0,4
9.0,carflow1_0.0,663.95,8.0,270.0,9.0,0
9.0,carflow1_1.0,693.35,8.0,270.0,9.0,0
9.0,carflow2_0.0,777.35,4.8,270.0,9.0,1
9.0,carflow2_1.0,789.05,4.8,270.0,9.0,1
9.0,carflow3_0.0,704.05,4.8,270.0,9.0,1
9.0,carflow3_1.0,727.25,4.8,270.0,9.0,1
