time,id,x,y,angle,speed,lane
3.0,carflow1_0.0,-924.05,15.2,90.0,3.0,4
3.0,carflow1_1.0,-947.65,15.2,90.0,3.0,4
3.0,carflow2_0.0,-911.65,18.4,90.0,3.0,5
3.0,carflow2_1.0,-941.15,18.4,90.0,3.0,5
3.0,carflow3_0.0,647.65,4.8,270.0,3.0,1
3.0,carflow3_1.0,658.05,4.8,270.0,3.0,1
3.0,carflowV2I_0.0,-982.25,12.0,90.0,3.0,3
3.0,carflowV2I_1.0,-925.75,18.4,90.0,3.0,5
3.0,carflowV2I_2.0,719.75,4.8,270.0,3.0,1
3.0,carflowV2I_3.0,757.75,1.6,270.0,3.0,2
3.1,carflow0_0.0,-920.44,12.0,90.0,3.1,3
3.1,carflow0_1.0,-936.44,12.0,90.0,3.1,3
3.1,carflow1_0.0,-923.74,15.2,90.0,3.1,4
3.1,carflow1_1.0,-947.34,15.2,90.0,3.1,4
3.1,carflow2_0.0,-911.34,18.4,90.0,3.1,5
3.1,carflow2_1.0,-940.84,18.4,90.0,3.1,5
3.1,carflow3_0.0,647.34,4.8,270.0,3.1,1
3.1,carflow3_1.0,657.74,4.8,270.0,3.1,1
3.1,carflowV2I_0.0,-981.94,12.0,90.0,3.1,3
3.1,carflowV2I_1.0,-925.44,18.4,90.0,3.1,5
3.1,carflowV2I_2.0,719.44,4.8,270.0,3.1,1
3.1,carflowV2I_3.0,757.44,1.6,270.0,3.1,2
3.2,carflow0_0.0,-920.12,12.0,90.0,3.2,3
3.2,carflow0_1.0,-936.12,12.0,90.0,3.2,3
3.2,carflow1_0.0,-923.42,15.2,90.0,3.2,4
3.2,carflow1_1.0,-947.02,15.2,90.0,3.2,4
3.2,carflow2_0.0,-911.02,18.4,90.0,3.2,5
3.2,carflow2_1.0,-940.52,18.4,90.0,3.2,5
3.2,carflow3_0.0,647.02,4.8,270.0,3.2,1
3.2,carflow3_1.0,657.42,4.8,270.0,3.2,1
3.2,carflowV2I_0.0,-981.62,12.0,90.0,3.2,3
3.2,carflowV2I_1.0,-925.12,18.4,90.0,3.2,5
3.2,carflowV2I_2.0,719.12,4.8,270.0,3.2,1
3.2,carflowV2I_3.0,757.12,1.6,270.0,3.2,2
3.3,carflow0_0.0,-919.79,12.0,90.0,3.3,3
3.3,carflow0_1.0,-935.79,12.0,90.0,3.3,3
